DBCODE,ENTITY,SITE,REACH_TYPE,DATE,INVERT_NO,LR_SUB,SUBSAMPLE_AREA,SUBSAMPLE_PROPORTION,TAXA,TAXA_RANK,INV_LIFESTAGE,MAG,INVERT_LENGTH,CONVERTED_LENGTH,TOT_CNT
AS010,2,"STR",OG,2014-07-28,64,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,5.00,6.6,1.30,1
AS010,2,"STR",OG,2014-07-28,65,SUB,0.0938,0.2500,"Trichoptera","ORDER",N,6.00,8.0,1.30,1
AS010,2,"STR",OG,2014-07-28,66,SUB,0.0938,0.2500,"Trichoptera","ORDER",N,6.00,8.0,1.30,1
AS010,2,"STR",OG,2014-07-28,67,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,4.3,1.30,1
AS010,2,"STR",OG,2014-07-28,68,SUB,0.0938,0.2500,"Drunella","GENUS",N,5.00,6.8,1.40,1
AS010,2,"STR",OG,2014-07-28,69,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,2.2,1.40,1
AS010,2,"STR",OG,2014-07-28,70,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,2.2,1.40,1
AS010,2,"STR",OG,2014-07-28,71,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,2.2,1.40,1
AS010,2,"STR",OG,2014-07-28,72,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,2.2,1.40,1
AS010,2,"STR",OG,2014-07-28,73,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,2.2,1.40,1
AS010,2,"STR",OG,2014-07-28,74,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,2.2,1.40,1
AS010,2,"STR",OG,2014-07-28,75,SUB,0.0938,0.2500,"Dixidae","FAMILY",N,1.60,2.2,1.40,1
AS010,2,"STR",OG,2014-07-28,76,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.00,2.8,1.40,1
AS010,2,"STR",OG,2014-07-28,77,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,5.6,1.40,1
AS010,2,"STR",OG,2014-07-28,78,SUB,0.0938,0.2500,"Nemouridae","FAMILY",N,5.00,7.0,1.40,32
AS010,2,"STR",OG,2014-07-28,79,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,4.5,1.40,1
AS010,2,"STR",OG,2014-07-28,80,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,5.7,1.40,1
AS010,2,"STR",OG,2014-07-28,81,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,2.3,1.40,1
AS010,2,"STR",OG,2014-07-28,82,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,2.3,1.40,1
AS010,2,"STR",OG,2014-07-28,83,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,2.3,1.40,1
AS010,2,"STR",OG,2014-07-28,84,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,2.3,1.40,1
AS010,2,"STR",OG,2014-07-28,85,SUB,0.0938,0.2500,"Chironomidae","FAMILY",P,1.60,2.3,1.40,1
AS010,2,"STR",OG,2014-07-28,86,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,4.6,1.40,1
AS010,2,"STR",OG,2014-07-28,87,SUB,0.0938,0.2500,"Drunella","GENUS",N,5.00,7.2,1.40,1
AS010,2,"STR",OG,2014-07-28,88,SUB,0.0938,0.2500,"Drunella","GENUS",N,5.00,7.3,1.50,1
AS010,2,"STR",OG,2014-07-28,89,SUB,0.0938,0.2500,"Paraleptophlebia","GENUS",N,3.20,4.7,1.50,1
AS010,2,"STR",OG,2014-07-28,90,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,2.4,1.50,1
AS010,2,"STR",OG,2014-07-28,91,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,4.8,1.50,1
AS010,2,"STR",OG,2014-07-28,92,SUB,0.0938,0.2500,"Baetis","GENUS",N,4.00,6.0,1.50,1
AS010,2,"STR",OG,2014-07-28,93,SUB,0.0938,0.2500,"Baetidae","FAMILY",N,4.00,6.0,1.50,1
AS010,2,"STR",OG,2014-07-28,94,SUB,0.0938,0.2500,"Drunella","GENUS",N,4.00,6.0,1.50,1
AS010,2,"STR",OG,2014-07-28,95,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,4.00,6.0,1.50,1
AS010,2,"STR",OG,2014-07-28,96,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,6.0,1.50,1
AS010,2,"STR",OG,2014-07-28,97,SUB,0.0938,0.2500,"Baetis","GENUS",N,5.00,7.5,1.50,1
AS010,2,"STR",OG,2014-07-28,98,SUB,0.0938,0.2500,"Drunella","GENUS",N,5.00,7.5,1.50,1
AS010,2,"STR",OG,2014-07-28,99,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,5.00,7.5,1.50,1
AS010,2,"STR",OG,2014-07-28,100,SUB,0.0938,0.2500,"Drunella","GENUS",N,5.00,7.6,1.50,1
AS010,2,"STR",OG,2014-07-28,101,SUB,0.0938,0.2500,"Paraleptophlebia","GENUS",N,4.00,6.2,1.60,1
AS010,2,"STR",OG,2014-07-28,102,SUB,0.0938,0.2500,"Baetis","GENUS",N,4.00,6.2,1.60,1
AS010,2,"STR",OG,2014-07-28,103,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,4.00,6.2,1.60,1
AS010,2,"STR",OG,2014-07-28,104,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,6.2,1.60,1
AS010,2,"STR",OG,2014-07-28,105,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,6.2,1.60,1
AS010,2,"STR",OG,2014-07-28,106,SUB,0.0938,0.2500,"Yoraperla","GENUS",N,4.00,6.2,1.60,1
AS010,2,"STR",OG,2014-07-28,107,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,2.5,1.60,1
AS010,2,"STR",OG,2014-07-28,108,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,2.5,1.60,1
AS010,2,"STR",OG,2014-07-28,109,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,2.5,1.60,1
AS010,2,"STR",OG,2014-07-28,110,SUB,0.0938,0.2500,"Dixidae","FAMILY",N,1.60,2.5,1.60,1
AS010,2,"STR",OG,2014-07-28,111,SUB,0.0938,0.2500,"Dixidae","FAMILY",N,1.60,2.5,1.60,1
AS010,2,"STR",OG,2014-07-28,112,SUB,0.0938,0.2500,"Chironomidae","FAMILY",P,1.60,2.5,1.60,1
AS010,2,"STR",OG,2014-07-28,113,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,5.0,1.60,1
AS010,2,"STR",OG,2014-07-28,114,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,5.0,1.60,1
AS010,2,"STR",OG,2014-07-28,115,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,6.3,1.60,1
AS010,2,"STR",OG,2014-07-28,116,SUB,0.0938,0.2500,"Baetis","GENUS",N,5.00,8.0,1.60,1
AS010,2,"STR",OG,2014-07-28,117,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,2.6,1.60,1
AS010,2,"STR",OG,2014-07-28,118,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,2.6,1.60,1
AS010,2,"STR",OG,2014-07-28,119,SUB,0.0938,0.2500,"Dixidae","FAMILY",N,1.60,2.6,1.60,1
AS010,2,"STR",OG,2014-07-28,120,SUB,0.0938,0.2500,"Paraleptophlebia","GENUS",N,3.20,5.2,1.60,1
AS010,2,"STR",OG,2014-07-28,121,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,5.2,1.60,1
AS010,2,"STR",OG,2014-07-28,122,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,5.2,1.60,1
AS010,2,"STR",OG,2014-07-28,123,SUB,0.0938,0.2500,"Baetis","GENUS",N,4.00,6.5,1.60,1
AS010,2,"STR",OG,2014-07-28,124,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,4.00,6.5,1.60,1
AS010,2,"STR",OG,2014-07-28,125,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,6.5,1.60,1
AS010,2,"STR",OG,2014-07-28,126,SUB,0.0938,0.2500,"Drunella","GENUS",N,5.00,8.2,1.60,1
AS010,2,"STR",OG,2014-07-28,127,SUB,0.0938,0.2500,"Drunella","GENUS",N,5.00,8.2,1.60,1
AS010,2,"STR",OG,2014-07-28,128,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,5.3,1.70,1
AS010,2,"STR",OG,2014-07-28,129,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,5.3,1.70,1
AS010,2,"STR",OG,2014-07-28,130,SUB,0.0938,0.2500,"Drunella","GENUS",N,5.00,8.3,1.70,1
AS010,2,"STR",OG,2014-07-28,131,SUB,0.0938,0.2500,"Paraleptophlebia","GENUS",N,6.00,10.0,1.70,1
AS010,2,"STR",OG,2014-07-28,132,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,6.7,1.70,1
AS010,2,"STR",OG,2014-07-28,133,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,2.7,1.70,1
AS010,2,"STR",OG,2014-07-28,134,SUB,0.0938,0.2500,"Chironomidae","FAMILY",P,1.60,2.7,1.70,1
AS010,2,"STR",OG,2014-07-28,135,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,6.8,1.70,1
AS010,2,"STR",OG,2014-07-28,136,SUB,0.0938,0.2500,"Baetidae","FAMILY",N,5.00,8.5,1.70,1
AS010,2,"STR",OG,2014-07-28,137,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,5.5,1.70,1
AS010,2,"STR",OG,2014-07-28,138,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,5.5,1.70,1
AS010,2,"STR",OG,2014-07-28,139,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,5.5,1.70,1
AS010,2,"STR",OG,2014-07-28,140,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,5.5,1.70,1
AS010,2,"STR",OG,2014-07-28,141,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,5.5,1.70,1
AS010,2,"STR",OG,2014-07-28,142,SUB,0.0938,0.2500,"Heptageniidae","FAMILY",N,3.20,5.5,1.70,1
AS010,2,"STR",OG,2014-07-28,143,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,6.9,1.70,1
AS010,2,"STR",OG,2014-07-28,144,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,2.8,1.80,1
AS010,2,"STR",OG,2014-07-28,145,SUB,0.0938,0.2500,"Dixidae","FAMILY",N,1.60,2.8,1.80,1
AS010,2,"STR",OG,2014-07-28,146,SUB,0.0938,0.2500,"Chironomidae","FAMILY",P,1.60,2.8,1.80,1
AS010,2,"STR",OG,2014-07-28,147,SUB,0.0938,0.2500,"Nemouridae","FAMILY",N,1.60,2.8,1.80,1
AS010,2,"STR",OG,2014-07-28,148,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,4.00,7.0,1.80,1
AS010,2,"STR",OG,2014-07-28,149,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,7.0,1.80,1
AS010,2,"STR",OG,2014-07-28,150,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,7.0,1.80,1
AS010,2,"STR",OG,2014-07-28,151,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,7.0,1.80,1
AS010,2,"STR",OG,2014-07-28,152,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,7.0,1.80,1
AS010,2,"STR",OG,2014-07-28,153,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,7.0,1.80,1
AS010,2,"STR",OG,2014-07-28,154,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,7.0,1.80,1
AS010,2,"STR",OG,2014-07-28,155,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,7.0,1.80,1
AS010,2,"STR",OG,2014-07-28,156,SUB,0.0938,0.2500,"Baetis","GENUS",N,2.50,4.5,1.80,1
AS010,2,"STR",OG,2014-07-28,157,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,4.00,7.2,1.80,1
AS010,2,"STR",OG,2014-07-28,158,SUB,0.0938,0.2500,"Paraleptophlebia","GENUS",N,5.00,9.0,1.80,1
AS010,2,"STR",OG,2014-07-28,159,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,2.9,1.80,1
AS010,2,"STR",OG,2014-07-28,160,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,2.9,1.80,1
AS010,2,"STR",OG,2014-07-28,161,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,5.8,1.80,1
AS010,2,"STR",OG,2014-07-28,162,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,5.8,1.80,1
AS010,2,"STR",OG,2014-07-28,163,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,5.8,1.80,1
AS010,2,"STR",OG,2014-07-28,164,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,4.00,7.3,1.80,1
AS010,2,"STR",OG,2014-07-28,165,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,5.00,9.2,1.80,1
AS010,2,"STR",OG,2014-07-28,166,SUB,0.0938,0.2500,"Elmidae","FAMILY",N,2.00,3.7,1.85,1
AS010,2,"STR",OG,2014-07-28,167,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,3.0,1.90,1
AS010,2,"STR",OG,2014-07-28,168,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,3.0,1.90,1
AS010,2,"STR",OG,2014-07-28,169,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,3.0,1.90,1
AS010,2,"STR",OG,2014-07-28,170,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,3.0,1.90,1
AS010,2,"STR",OG,2014-07-28,171,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,3.0,1.90,1
AS010,2,"STR",OG,2014-07-28,172,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,3.0,1.90,1
AS010,2,"STR",OG,2014-07-28,173,SUB,0.0938,0.2500,"Dixidae","FAMILY",N,1.60,3.0,1.90,1
AS010,2,"STR",OG,2014-07-28,174,SUB,0.0938,0.2500,"Chironomidae","FAMILY",P,1.60,3.0,1.90,1
AS010,2,"STR",OG,2014-07-28,175,SUB,0.0938,0.2500,"Paraleptophlebia","GENUS",N,3.20,6.0,1.90,1
AS010,2,"STR",OG,2014-07-28,176,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,6.0,1.90,1
AS010,2,"STR",OG,2014-07-28,177,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,6.0,1.90,1
AS010,2,"STR",OG,2014-07-28,178,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,6.0,1.90,1
AS010,2,"STR",OG,2014-07-28,179,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,3.20,6.0,1.90,1
AS010,2,"STR",OG,2014-07-28,180,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,4.00,7.5,1.90,1
AS010,2,"STR",OG,2014-07-28,181,SUB,0.0938,0.2500,"Heptageniidae","FAMILY",N,4.00,7.5,1.90,1
AS010,2,"STR",OG,2014-07-28,182,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,7.5,1.90,1
AS010,2,"STR",OG,2014-07-28,183,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,7.5,1.90,1
AS010,2,"STR",OG,2014-07-28,184,SUB,0.0938,0.2500,"Yoraperla","GENUS",N,4.00,7.5,1.90,1
AS010,2,"STR",OG,2014-07-28,185,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,7.6,1.90,1
AS010,2,"STR",OG,2014-07-28,186,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,7.6,1.90,1
AS010,2,"STR",OG,2014-07-28,187,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,7.7,1.90,1
AS010,2,"STR",OG,2014-07-28,188,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,7.7,1.90,1
AS010,2,"STR",OG,2014-07-28,189,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,3.1,1.90,1
AS010,2,"STR",OG,2014-07-28,190,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,3.1,1.90,1
AS010,2,"STR",OG,2014-07-28,191,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,3.1,1.90,1
AS010,2,"STR",OG,2014-07-28,192,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,3.1,1.90,1
AS010,2,"STR",OG,2014-07-28,193,SUB,0.0938,0.2500,"Chironomidae","FAMILY",P,1.60,3.1,1.90,1
AS010,2,"STR",OG,2014-07-28,194,SUB,0.0938,0.2500,"Chironomidae","FAMILY",P,1.60,3.1,1.90,1
AS010,2,"STR",OG,2014-07-28,195,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,6.2,1.90,1
AS010,2,"STR",OG,2014-07-28,196,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,6.2,1.90,1
AS010,2,"STR",OG,2014-07-28,197,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,3.20,6.2,1.90,1
AS010,2,"STR",OG,2014-07-28,198,SUB,0.0938,0.2500,"Ephemeroptera","ORDER",N,3.20,6.2,1.90,1
AS010,2,"STR",OG,2014-07-28,199,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,7.8,2.00,1
AS010,2,"STR",OG,2014-07-28,200,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,7.8,2.00,1
AS010,2,"STR",OG,2014-07-28,201,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,7.8,2.00,1
AS010,2,"STR",OG,2014-07-28,202,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,6.3,2.00,1
AS010,2,"STR",OG,2014-07-28,203,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,3.20,6.3,2.00,1
AS010,2,"STR",OG,2014-07-28,204,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,3.2,2.00,1
AS010,2,"STR",OG,2014-07-28,205,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,3.2,2.00,1
AS010,2,"STR",OG,2014-07-28,206,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,3.2,2.00,1
AS010,2,"STR",OG,2014-07-28,207,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,3.2,2.00,1
AS010,2,"STR",OG,2014-07-28,208,SUB,0.0938,0.2500,"Dixidae","FAMILY",N,1.60,3.2,2.00,1
AS010,2,"STR",OG,2014-07-28,209,SUB,0.0938,0.2500,"Baetis","GENUS",N,2.50,5.0,2.00,1
AS010,2,"STR",OG,2014-07-28,210,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,6.4,2.00,1
AS010,2,"STR",OG,2014-07-28,211,SUB,0.0938,0.2500,"Paraleptophlebia","GENUS",N,4.00,8.0,2.00,1
AS010,2,"STR",OG,2014-07-28,212,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,4.00,8.0,2.00,1
AS010,2,"STR",OG,2014-07-28,213,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,4.00,8.0,2.00,1
AS010,2,"STR",OG,2014-07-28,214,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,4.00,8.0,2.00,1
AS010,2,"STR",OG,2014-07-28,215,SUB,0.0938,0.2500,"Epeorus","GENUS",N,4.00,8.0,2.00,1
AS010,2,"STR",OG,2014-07-28,216,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,8.0,2.00,1
AS010,2,"STR",OG,2014-07-28,217,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,8.0,2.00,1
AS010,2,"STR",OG,2014-07-28,218,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,5.00,10.0,2.00,1
AS010,2,"STR",OG,2014-07-28,219,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,6.5,2.00,1
AS010,2,"STR",OG,2014-07-28,220,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,6.5,2.00,1
AS010,2,"STR",OG,2014-07-28,221,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,4.00,8.2,2.10,1
AS010,2,"STR",OG,2014-07-28,222,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,8.2,2.10,1
AS010,2,"STR",OG,2014-07-28,223,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,8.2,2.10,1
AS010,2,"STR",OG,2014-07-28,224,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,8.2,2.10,1
AS010,2,"STR",OG,2014-07-28,225,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,8.2,2.10,1
AS010,2,"STR",OG,2014-07-28,226,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,3.3,2.10,1
AS010,2,"STR",OG,2014-07-28,227,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,8.4,2.10,1
AS010,2,"STR",OG,2014-07-28,228,SUB,0.0938,0.2500,"Paraleptophlebia","GENUS",N,5.00,10.5,2.10,1
AS010,2,"STR",OG,2014-07-28,229,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,3.4,2.10,1
AS010,2,"STR",OG,2014-07-28,230,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,3.4,2.10,1
AS010,2,"STR",OG,2014-07-28,231,SUB,0.0938,0.2500,"Dixidae","FAMILY",N,1.60,3.4,2.10,1
AS010,2,"STR",OG,2014-07-28,232,SUB,0.0938,0.2500,"Baetidae","FAMILY",N,3.20,6.8,2.10,1
AS010,2,"STR",OG,2014-07-28,233,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,3.20,6.8,2.10,1
AS010,2,"STR",OG,2014-07-28,234,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,4.00,8.5,2.10,1
AS010,2,"STR",OG,2014-07-28,235,SUB,0.0938,0.2500,"Epeorus","GENUS",N,4.00,8.5,2.10,1
AS010,2,"STR",OG,2014-07-28,236,SUB,0.0938,0.2500,"Leuctridae/Capniidae","FAMILY",N,4.00,8.5,2.10,1
AS010,2,"STR",OG,2014-07-28,237,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,3.5,2.20,1
AS010,2,"STR",OG,2014-07-28,238,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,3.5,2.20,1
AS010,2,"STR",OG,2014-07-28,239,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,3.5,2.20,1
AS010,2,"STR",OG,2014-07-28,240,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,3.5,2.20,1
AS010,2,"STR",OG,2014-07-28,241,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,7.0,2.20,1
AS010,2,"STR",OG,2014-07-28,242,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,7.0,2.20,1
AS010,2,"STR",OG,2014-07-28,243,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,3.20,7.0,2.20,1
AS010,2,"STR",OG,2014-07-28,244,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,3.20,7.0,2.20,1
AS010,2,"STR",OG,2014-07-28,245,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,2.50,5.5,2.20,1
AS010,2,"STR",OG,2014-07-28,246,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,4.00,8.8,2.20,1
AS010,2,"STR",OG,2014-07-28,247,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,8.8,2.20,1
AS010,2,"STR",OG,2014-07-28,248,SUB,0.0938,0.2500,"Baetidae","FAMILY",N,3.20,7.1,2.20,1
AS010,2,"STR",OG,2014-07-28,249,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,3.6,2.30,1
AS010,2,"STR",OG,2014-07-28,250,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,3.6,2.30,1
AS010,2,"STR",OG,2014-07-28,251,SUB,0.0938,0.2500,"Platyhelminthes","PHYLUM",N,2.00,4.5,2.30,1
AS010,2,"STR",OG,2014-07-28,252,SUB,0.0938,0.2500,"Paraleptophlebia","GENUS",N,3.20,7.2,2.30,1
AS010,2,"STR",OG,2014-07-28,253,SUB,0.0938,0.2500,"Paraleptophlebia","GENUS",N,3.20,7.2,2.30,1
AS010,2,"STR",OG,2014-07-28,254,SUB,0.0938,0.2500,"Paraleptophlebia","GENUS",N,3.20,7.2,2.30,1
AS010,2,"STR",OG,2014-07-28,255,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,4.00,9.1,2.30,1
AS010,2,"STR",OG,2014-07-28,256,SUB,0.0938,0.2500,"Baetis","GENUS",N,2.50,5.7,2.30,1
AS010,2,"STR",OG,2014-07-28,257,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,1.60,3.7,2.30,1
AS010,2,"STR",OG,2014-07-28,258,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,3.20,7.4,2.30,1
AS010,2,"STR",OG,2014-07-28,259,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,9.3,2.30,1
AS010,2,"STR",OG,2014-07-28,260,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,7.5,2.30,1
AS010,2,"STR",OG,2014-07-28,261,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,7.5,2.30,1
AS010,2,"STR",OG,2014-07-28,262,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,7.5,2.30,1
AS010,2,"STR",OG,2014-07-28,263,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,3.20,7.5,2.30,1
AS010,2,"STR",OG,2014-07-28,264,SUB,0.0938,0.2500,"Epeorus","GENUS",N,3.20,7.5,2.30,1
AS010,2,"STR",OG,2014-07-28,265,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,7.6,2.40,1
AS010,2,"STR",OG,2014-07-28,266,SUB,0.0938,0.2500,"Epeorus","GENUS",N,3.20,7.6,2.40,1
AS010,2,"STR",OG,2014-07-28,267,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,9.6,2.40,1
AS010,2,"STR",OG,2014-07-28,268,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,7.7,2.40,1
AS010,2,"STR",OG,2014-07-28,269,SUB,0.0938,0.2500,"Epeorus","GENUS",N,3.20,7.7,2.40,1
AS010,2,"STR",OG,2014-07-28,270,SUB,0.0938,0.2500,"Epeorus","GENUS",N,3.20,7.7,2.40,1
AS010,2,"STR",OG,2014-07-28,271,SUB,0.0938,0.2500,"Baetis","GENUS",N,3.20,7.8,2.40,1
AS010,2,"STR",OG,2014-07-28,272,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,3.20,7.8,2.40,1
AS010,2,"STR",OG,2014-07-28,273,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,3.20,7.8,2.40,1
AS010,2,"STR",OG,2014-07-28,274,SUB,0.0938,0.2500,"Epeorus","GENUS",N,3.20,7.8,2.40,1
AS010,2,"STR",OG,2014-07-28,275,SUB,0.0938,0.2500,"Baetis","GENUS",N,2.50,6.1,2.40,1
AS010,2,"STR",OG,2014-07-28,276,SUB,0.0938,0.2500,"Epeorus","GENUS",N,2.50,6.1,2.40,1
